ORG_ID,ORG_NAME,ORG_TYPE,STATUS,ADDRESS_1,ADDRESS_2,ADDRESS_3,STATE,PCODE,GEO_ZONE,GEO_SUBZONE,LATITUDE,LONGITUDE
432911,STANTHORPE LPO,LPO,OPEN,,14 MARYLAND STREET,STANTHORPE QLD,QLD,4380,Rural,Other Rural,-28.655563,151.933678
432938,GOODNA LPO,LPO,OPEN,,SHOP 29 2 SMITHS ROAD,GOODNA QLD,QLD,4300,Metro,Capital,-27.609957,152.898362
432962,SPRING HILL LPO,LPO,OPEN,,SHOP 4 448 BOUNDARY STREET,SPRING HILL QLD,QLD,4004,Metro,Capital,-27.460199,153.021004
432970,MOOROOKA LPO,LPO,OPEN,,SHOP 3 131 BEAUDESERT ROAD,MOOROOKA QLD,QLD,4105,Metro,Capital,-27.531675,153.023697
432989,CAIRNS CENTRAL CPA,CPA,OPEN,TERRY WHITE CHEMISTS CAIRNS CENTRAL,SHOP 112 LEVEL 1 1-21 MCLEOD STREET,CAIRNS CITY QLD,QLD,4870,Rural,Large Rural,-16.925674,145.771288
433009,BRIGHTON NATHAN STREET LPO,LPO,OPEN,,151 NATHAN STREET,BRIGHTON QLD,QLD,4017,Metro,Capital,-27.30601,153.05094
433025,BOLLON LPO,LPO,OPEN,,37-41 MAIN STREET,BOLLON QLD,QLD,4488,Remote,Other Remote,-28.03125,147.47564
433084,BOOVAL FAIR POST SHOP,RP,OPEN,BOOVAL FAIR SHOPPING CENTRE,SHOP 22 135 BRISBANE ROAD,BOOVAL QLD,QLD,4304,Metro,Capital,-27.61506,152.79012
433105,WILLOWBANK CPA,CPA,OPEN,,SHOP 2 20-28 O'NEILLS ROAD,WILLOWBANK QLD,QLD,4306,Rural,Other Rural,-27.657182,152.692005
433148,BOULIA LPO,LPO,OPEN,,40 HERBERT STREET,BOULIA QLD,QLD,4829,Remote,Other Remote,-22.90972,139.90679
433156,BOWEN POST SHOP,RP,OPEN,,46A HERBERT STREET,BOWEN QLD,QLD,4805,Remote,Remote Centre,-20.01214,148.24638
433164,BOWENVILLE CPA,CPA,OPEN,,4 IRVINGDALE ROAD,BOWENVILLE QLD,QLD,4404,Rural,Other Rural,-27.30412,151.49137
433172,BRACKEN RIDGE LPO,LPO,OPEN,BRACKEN RIDGE PLAZA,SHOP 14  250 TELEGRAPH ROAD,BRACKEN RIDGE QLD,QLD,4017,Metro,Capital,-27.33027,153.02643
433180,BRIBIE ISLAND POST SHOP,RP,OPEN,BRIBIE ISLAND SHOPPING CENTRE,SHOP 5 239 GOODWIN DRIVE,BONGAREE QLD,QLD,4507,Metro,Capital,-27.066165,153.158226
433236,BRANDON LPO,LPO,OPEN,,59 DRYSDALE STREET,BRANDON QLD,QLD,4808,Rural,Other Rural,-19.55428,147.35387
433252,RACEVIEW LPO,LPO,OPEN,RACEVIEW SHOPPING CENTRE,SHOP 28-29 64 RACEVIEW STREET,RACEVIEW QLD,QLD,4305,Metro,Capital,-27.63445,152.77487
433260,BONGAREE LPO,LPO,OPEN,,SHOP 3 9 TOORBUL STREET,BONGAREE QLD,QLD,4507,Metro,Capital,-27.0849,153.159611
433279,BRIGALOW CPA,CPA,OPEN,BRIGALOW STORE,2 CAMPBELL STREET,BRIGALOW QLD,QLD,4412,Rural,Other Rural,-26.84153,150.79068
433308,BRIGHTON EVENTIDE LPO,LPO,OPEN,,SHOP 8 353 BEACONSFIELD TERRACE,BRIGHTON QLD,QLD,4017,Metro,Capital,-27.292829,153.062347
433340,CITY EAST POST SHOP,RP,OPEN,,42-60 ALBERT STREET,BRISBANE CITY QLD,QLD,4000,Metro,Capital,-27.47266,153.02799
433383,GEORGE STREET POST SHOP,RP,OPEN,,SHOP 3 69 ANN STREET,BRISBANE CITY QLD,QLD,4000,Metro,Capital,-27.46931,153.02249
433404,BROADBEACH POST SHOP,RP,OPEN,OASIS SHOPPING RESORT,SHOP 144 26 VICTORIA AVENUE,BROADBEACH QLD,QLD,4218,Metro,Other Metro,-28.02917,153.43129
433455,BROOKSTEAD LPO,LPO,OPEN,,54 WARE STREET,BROOKSTEAD QLD,QLD,4364,Rural,Other Rural,-27.7588,151.446978
433463,BROWNS PLAINS LPO,LPO,OPEN,GRAND PLAZA SHOPPING CENTRE,SHOP G101 27 BROWNS PLAINS ROAD,BROWNS PLAINS QLD,QLD,4118,Metro,Capital,-27.66031,153.03822
433498,BROOKSIDE CENTRE POST SHOP,RP,OPEN,BROOKSIDE SHOPPING CENTRE,SHOP 35-36 159 OSBORNE ROAD,MITCHELTON QLD,QLD,4053,Metro,Capital,-27.409327,152.979989
433500,BUDERIM POST SHOP,RP,OPEN,BUDERIM CENTRAL SHOPPING CENTRE,SHOP 7 7-15 LINDSAY ROAD,BUDERIM QLD,QLD,4556,Rural,Large Rural,-26.68543,153.05036
433527,BULIMBA POST SHOP,RP,OPEN,,190 OXFORD STREET,BULIMBA QLD,QLD,4171,Metro,Capital,-27.45141,153.06044
433551,MIDDLE PARK CPA,CPA,OPEN,PARK VILLAGE SHOPPING CENTRE,SHOP 25 90 HORIZON DRIVE,MIDDLE PARK QLD,QLD,4074,Metro,Capital,-27.555533,152.922812
433578,BUNDABERG POST SHOP,RP,OPEN,,157B BOURBONG STREET,BUNDABERG QLD,QLD,4670,Rural,Large Rural,-24.86602,152.34853
433586,BUNDABERG EAST LPO,LPO,OPEN,,SHOP 1 133 BARGARA ROAD,BUNDABERG EAST QLD,QLD,4670,Rural,Large Rural,-24.85277,152.38059
433594,STAFFORD LPO,LPO,OPEN,,400 STAFFORD ROAD,STAFFORD QLD,QLD,4053,Metro,Capital,-27.412085,153.012375
433607,CALAMVALE CPA,CPA,OPEN,CALAMVALE CENTRAL SHOPPING CENTRE,SHOP 38 662 COMPTON ROAD,CALAMVALE QLD,QLD,4116,Metro,Capital,-27.622583,153.048212
433615,LUTWYCHE LPO,LPO,OPEN,LUTWYCHE SHOPPING VILLAGE,SHOP 48 543 LUTWYCHE ROAD,LUTWYCHE QLD,QLD,4030,Metro,Capital,-27.42172588,153.0342343
433631,BUNDABERG SOUTH LPO,LPO,OPEN,,SHOP 4 54 WALKER STREET,BUNDABERG QLD,QLD,4670,Rural,Large Rural,-24.878628,152.355344
433658,BUNDABERG WEST LPO,LPO,OPEN,SUGARLAND SHOPPING TOWN,SHOP 347 115-117 TAKALVAN STREET,BUNDABERG QLD,QLD,4670,Rural,Large Rural,-24.88752,152.32092
433666,STONES CORNER LPO,LPO,OPEN,,SHOP 3 62 CLEVELAND STREET,STONES CORNER QLD,QLD,4120,Metro,Capital,-27.500584,153.045054
433674,PACIFIC PARADISE LPO,LPO,OPEN,NORTH SHORE VILLAGE,SHOP 20 722-728 DAVID LOW WAY,PACIFIC PARADISE QLD,QLD,4564,Rural,Other Rural,-26.61455289,153.0834458
433690,BUNGALOW LPO,LPO,OPEN,,SHOP 1 164-170 AUMULLER STREET,BUNGALOW QLD,QLD,4870,Rural,Large Rural,-16.9329,145.76268
433738,SIPPY DOWNS LPO,LPO,OPEN,CHANCELLOR MARKETPLACE,SHOP 20 18 UNIVERSITY WAY,SIPPY DOWNS QLD,QLD,4556,Rural,Large Rural,-26.717548,153.049824
433754,BURKETOWN LPO,LPO,OPEN,,13 SLOMAN STREET,BURKETOWN QLD,QLD,4830,Remote,Other Remote,-17.74173,139.54786
433770,BRASSALL LPO,LPO,OPEN,BRASSALL SHOPPING CENTRE,SHOP 26 68 HUNTER STREET,BRASSALL QLD,QLD,4305,Metro,Capital,-27.597251,152.746478
433797,BURLEIGH POST SHOP,RP,OPEN,,SHOP 3 6 CLASSIC WAY,BURLEIGH WATERS QLD,QLD,4220,Metro,Other Metro,-28.09977,153.42421
433818,BURNETT HEADS LPO,LPO,OPEN,,SHOP 3 115 HERMANS ROAD,BURNETT HEADS QLD,QLD,4670,Rural,Large Rural,-24.76415,152.40512
433834,SOMERSET DAM CPA,CPA,OPEN,THE DAM SHED,2 GULDBRANSEN STREET,SOMERSET DAM QLD,QLD,4312,Rural,Other Rural,-27.119882,152.549913
433877,SPRINGFIELD POST SHOP,RP,OPEN,SPRINGFIELD FAIR SHOPPING CENTRE,SHOP 1 16 SPRINGFIELD PARKWAY,SPRINGFIELD QLD,QLD,4300,Metro,Capital,-27.653243,152.918101
434028,CABARLAH CPA,CPA,OPEN,COLOURS OF SAN CRIS,NEW ENGLAND HIGHWAY,CABARLAH QLD,QLD,4352,Rural,Other Rural,-27.42602,151.99136
434036,CABOOLTURE POST SHOP,RP,OPEN,CABOOLTURE PARK SHOPPING CENTRE,SHOP 14 60-78 KING STREET,CABOOLTURE QLD,QLD,4510,Metro,Capital,-27.0847,152.94997
434044,CAIRNS POST SHOP,RP,OPEN,,38 SHERIDAN STREET,CAIRNS CITY QLD,QLD,4870,Rural,Large Rural,-16.92578996,145.7760422
434087,NORTH CAIRNS LPO,LPO,OPEN,,361-363 SHERIDAN STREET,CAIRNS NORTH QLD,QLD,4870,Rural,Large Rural,-16.90407,145.75776
434108,CALEN LPO,LPO,OPEN,,5381 BRUCE HIGHWAY,CALEN QLD,QLD,4798,Rural,Other Rural,-20.90366,148.78096
434140,CALLIOPE LPO,LPO,OPEN,,SHOP 2 44 STIRRAT STREET,CALLIOPE QLD,QLD,4680,Rural,Other Rural,-24.00722,151.2005
434159,CALOUNDRA POST SHOP,RP,OPEN,CALOUNDRA VILLAGE SHOPPING CENTRE,SHOP 12 1 ORMUZ AVENUE,CALOUNDRA QLD,QLD,4551,Rural,Small Rural,-26.80455,153.13031
434167,CAMBOOYA LPO,LPO,OPEN,,53 ETON STREET,CAMBOOYA QLD,QLD,4358,Rural,Other Rural,-27.70682,151.86437
434212,CAMOOWEAL LPO,LPO,OPEN,,29 BARKLY STREET,CAMOOWEAL QLD,QLD,4828,Remote,Remote Centre,-19.92193,138.11939
434220,CAMP HILL LPO,LPO,OPEN,WHITES HILL SHOPPING VILLAGE,SHOP 9 25 SAMUEL STREET,CAMP HILL QLD,QLD,4152,Metro,Capital,-27.50058,153.07718
434271,CANNON HILL POST SHOP,RP,OPEN,KMART PLAZA SHOPPING CENTRE,SHOP 22 1909 CREEK ROAD,CANNON HILL QLD,QLD,4170,Metro,Capital,-27.47051,153.09744
434298,CANUNGRA LPO,LPO,OPEN,,33 CHRISTIE STREET,CANUNGRA QLD,QLD,4275,Rural,Other Rural,-28.01721,153.16415
434327,CAPALABA POST SHOP,RP,OPEN,CAPALABA PARK SHOPPING CENTRE,SHOP 59 7-45 REDLAND BAY ROAD,CAPALABA QLD,QLD,4157,Metro,Capital,-27.52552,153.19348
434386,CARDWELL LPO,LPO,OPEN,,1 BRASENOSE STREET,CARDWELL QLD,QLD,4849,Rural,Other Rural,-18.26579,146.02788
434407,CARINDALE POST SHOP,RP,OPEN,METROPOL SHOPPING CENTRE,SHOP 1 738 CREEK ROAD,MOUNT GRAVATT EAST QLD,QLD,4122,Metro,Capital,-27.51858,153.09643
434474,CAROLE PARK LPO,LPO,OPEN,CAROLE PARK SHOPPING CENTRE,SHOP 3A 247 WATERFORD ROAD,CAROLE PARK QLD,QLD,4300,Metro,Capital,-27.60846,152.93422
434503,CECIL PLAINS LPO,LPO,OPEN,,55 TAYLOR STREET,CECIL PLAINS QLD,QLD,4407,Rural,Other Rural,-27.53262,151.19078
434562,CHARLEVILLE POST SHOP,RP,OPEN,,63 ALFRED STREET,CHARLEVILLE QLD,QLD,4470,Remote,Other Remote,-26.40166,146.23824
434589,CHARTERS TOWERS POST SHOP,RP,OPEN,,17 GILL STREET,CHARTERS TOWERS QLD,QLD,4820,Rural,Other Rural,-20.07582,146.25797
434626,CHEEPIE CPA,CPA,OPEN,,BLAKENEY STREET,CHEEPIE QLD,QLD,4475,Remote,Other Remote,-26.63307,145.01826
434650,CHERMSIDE CENTRE POST SHOP,RP,OPEN,CHERMSIDE SHOPPING CENTRE,SHOP 193A 395 HAMILTON ROAD,CHERMSIDE QLD,QLD,4032,Metro,Capital,-27.38609,153.03226
434693,CHERMSIDE WEST LPO,LPO,OPEN,,SHOP 10 63 MILBURN STREET,CHERMSIDE WEST QLD,QLD,4032,Metro,Capital,-27.37861,153.01874
434714,CHEVRON ISLAND LPO,LPO,OPEN,,SHOP 3 64 THOMAS DRIVE,SURFERS PARADISE QLD,QLD,4217,Metro,Other Metro,-27.99787,153.41904
434749,CHILLAGOE LPO,LPO,OPEN,,21-23 QUEEN STREET,CHILLAGOE QLD,QLD,4871,Remote,Remote Centre,-17.153871,144.523188
434757,CHINCHILLA POST SHOP,RP,OPEN,,117 HEENEY STREET,CHINCHILLA QLD,QLD,4413,Rural,Other Rural,-26.73953,150.62498
434765,CHIRN PARK LPO,LPO,OPEN,CHIRN PARK SHOPPING CENTRE,SHOP 1 25 MUSGRAVE AVENUE,CHIRN PARK QLD,QLD,4215,Metro,Other Metro,-27.95641,153.40184
434802,CLAREDALE LPO,LPO,OPEN,,18 GEORGE ROAD,CLARE QLD,QLD,4807,Rural,Other Rural,-19.78427,147.228267
435020,CLEVELAND POST SHOP,RP,OPEN,HARBOURSIDE SHOPPING CENTRE,SHOP 85 90 MIDDLE STREET,CLEVELAND QLD,QLD,4163,Metro,Capital,-27.52571,153.26574
435047,CLIFTON LPO,LPO,OPEN,,1 EDWARD STREET,CLIFTON QLD,QLD,4361,Rural,Other Rural,-27.93122,151.90567
435100,COEN LPO,LPO,OPEN,,34 REGENT STREET,COEN QLD,QLD,4892,Remote,Other Remote,-13.94433,143.19879
435151,COMET LPO,LPO,OPEN,,LOT 2 BALLARD STREET,COMET QLD,QLD,4702,Remote,Remote Centre,-23.60467,148.54450
435178,CONDAMINE LPO,LPO,OPEN,,LOT 36 TIEREYBOO STREET,CONDAMINE QLD,QLD,4416,Remote,Other Remote,-26.92681,150.14103
435223,COOLADDI CPA,CPA,OPEN,COOLADDI ROADHOUSE,DIAMANTINA DEVELOPMENT HIGHWAY,COOLADDI QLD,QLD,4479,Remote,Other Remote,-26.64307,145.46245
435266,COOLANGATTA POST SHOP,RP,OPEN,,2 GRIFFITH STREET,COOLANGATTA QLD,QLD,4225,Metro,Other Metro,-28.1682,153.53544
435274,COOLUM BEACH LPO,LPO,OPEN,COOLUM VILLAGE SHOPPING CENTRE,SHOP 3 8-26 BIRTWILL STREET,COOLUM BEACH QLD,QLD,4573,Rural,Large Rural,-26.52617,153.088335
435282,COOMINYA LPO,LPO,OPEN,,3 RAILWAY STREET,COOMINYA QLD,QLD,4311,Rural,Other Rural,-27.39121,152.50205
435338,COOPERS PLAINS LPO,LPO,OPEN,,SHOP 6 896 BOUNDARY ROAD,COOPERS PLAINS QLD,QLD,4108,Metro,Capital,-27.570007,153.036144
435418,COOYAR CPA,CPA,OPEN,,3 MUNRO STREET,COOYAR QLD,QLD,4402,Rural,Other Rural,-26.98242,151.83296
435514,COTTON TREE LPO,LPO,OPEN,,22 KING STREET,COTTON TREE QLD,QLD,4558,Rural,Large Rural,-26.65451,153.10033
435581,CROWS NEST LPO,LPO,OPEN,,19 CURNOW STREET,CROWS NEST QLD,QLD,4355,Rural,Other Rural,-27.26202,152.05546
435629,CROYDON LPO,LPO,OPEN,,18 SAMWELL STREET,CROYDON QLD,QLD,4871,Remote,Other Remote,-18.20521,142.24933
435688,CURRUMBIN LPO,LPO,OPEN,,29-31 CURRUMBIN CREEK ROAD,CURRUMBIN QLD,QLD,4223,Metro,Other Metro,-28.1389,153.47264
436007,DAISY HILL LPO,LPO,OPEN,DAISY HILL SHOPPING CENTRE,SHOP 8 4-14 ALLAMANDA DRIVE,DAISY HILL QLD,QLD,4127,Metro,Capital,-27.644136,153.153497
436058,DAJARRA CPA,CPA,OPEN,DAJARRA ROADHOUSE,1 LETHEM STREET,DAJARRA QLD,QLD,4825,Remote,Other Remote,-21.69842,139.51469
436082,DALBY POST SHOP,RP,OPEN,,130 CUNNINGHAM STREET,DALBY QLD,QLD,4405,Rural,Other Rural,-27.182862,151.263766
436138,DALVEEN LPO,LPO,OPEN,,17 MCCOSKER DRIVE,DALVEEN QLD,QLD,4374,Rural,Other Rural,-28.48785,151.96949
436197,DAYBORO LPO,LPO,OPEN,,26 WILLIAM STREET,DAYBORO QLD,QLD,4521,Metro,Capital,-27.19631,152.82434
436242,DECEPTION BAY LPO,LPO,OPEN,MARKET SQUARE DECEPTION BAY,SHOP 32 1-45 BAY AVENUE,DECEPTION BAY QLD,QLD,4508,Metro,Capital,-27.194283,153.029133
436250,DIMBULAH LPO,LPO,OPEN,,10 RALEIGH STREET,DIMBULAH QLD,QLD,4872,Remote,Remote Centre,-17.14774,145.11307
436269,DINGO LPO,LPO,OPEN,,26 NORMANBY STREET,DINGO QLD,QLD,4702,Remote,Remote Centre,-23.64635,149.33037
436277,DINGO BEACH CPA,CPA,OPEN,,1 DEICKE CRESCENT,DINGO BEACH QLD,QLD,4800,Rural,Other Rural,-20.09056269,148.4980817
436306,ERUB (DARNLEY) IS CPA,CPA,OPEN,,,DARNLEY ISLAND QLD,QLD,4875,Remote,Other Remote,-9.58186,143.76777
436314,DIRRANBANDI LPO,LPO,OPEN,,20 RAILWAY STREET,DIRRANBANDI QLD,QLD,4486,Remote,Other Remote,-28.58564,148.22643
436365,DRAYTON NORTH LPO,LPO,OPEN,WESTRIDGE SHOPPING CENTRE,SHOP 18 300 WEST STREET,KEARNEYS SPRING QLD,QLD,4350,Rural,Large Rural,-27.5892,151.9388
436410,DUARINGA LPO,LPO,OPEN,,6 ALICE STREET,DUARINGA QLD,QLD,4712,Remote,Remote Centre,-23.71484,149.67267
436429,DUCHESS CPA,CPA,OPEN,DUCHESS HOTEL,1 DUKE STREET,DUCHESS QLD,QLD,4825,Remote,Other Remote,-21.34852,139.85118
436517,EAGLEBY LPO,LPO,OPEN,EAGLEBY SHOPPING PLAZA,SHOP 4 142 FRYAR ROAD,EAGLEBY QLD,QLD,4207,Metro,Capital,-27.70245,153.21289
436533,EAGLE HEIGHTS LPO,LPO,OPEN,,SHOP 1 34 SOUTHPORT AVENUE,EAGLE HEIGHTS QLD,QLD,4271,Rural,Other Rural,-27.92231,153.20754
436541,EARLVILLE POST SHOP,RP,OPEN,EARLVILLE SHOPPING CENTRE,SHOP 67 537 MULGRAVE ROAD,EARLVILLE QLD,QLD,4870,Rural,Large Rural,-16.9438,145.74008
436605,EDGE HILL LPO,LPO,OPEN,PICCONES SHOPPING VILLAGE,SHOP 1 159-161 PEASE STREET,MANOORA QLD,QLD,4870,Rural,Large Rural,-16.915123,145.741719
436613,EDMONTON LPO,LPO,OPEN,,SHOP 11B 113 BRUCE HIGHWAY,EDMONTON QLD,QLD,4869,Rural,Large Rural,-17.0189,145.74448
436648,EIDSVOLD LPO,LPO,OPEN,,44 MORETON STREET,EIDSVOLD QLD,QLD,4627,Remote,Other Remote,-25.37113,151.12273
436656,EIGHT MILE PLAINS LPO,LPO,OPEN,EIGHT MILE PLAINS SHOPPING CENTRE,SHOP 20 218 PADSTOW ROAD,EIGHT MILE PLAINS QLD,QLD,4113,Metro,Capital,-27.57514,153.08751
436672,WITHCOTT CPA,CPA,OPEN,COLONIAL SHOPPING CENTRE,SHOPS 4&5 8616 WARREGO HIGHWAY,WITHCOTT QLD,QLD,4352,Rural,Other Rural,-27.54842,152.03436
436699,EINASLEIGH CPA,CPA,OPEN,,2 BAROOTA STREET,EINASLEIGH QLD,QLD,4871,Remote,Other Remote,-18.5158,144.09011
436728,EL ARISH LPO,LPO,OPEN,,46 CHAUVEL STREET,EL ARISH QLD,QLD,4855,Rural,Other Rural,-17.80639,146.00288
436736,ELANORA LPO,LPO,OPEN,THE PINES SHOPPING CENTRE,SHOP 9 13 GUINEAS CREEK ROAD,ELANORA QLD,QLD,4221,Metro,Other Metro,-28.134479,153.468576
436744,EMERALD POST SHOP,RP,OPEN,,102 EGERTON STREET,EMERALD QLD,QLD,4720,Remote,Remote Centre,-23.52566,148.16159
436752,EMU PARK LPO,LPO,OPEN,SEASIDE PLAZA,SHOP 10 15 GRANVILLE STREET,EMU PARK QLD,QLD,4710,Rural,Other Rural,-23.25916,150.82733
436808,EROMANGA CPA,CPA,OPEN,EROMANGA CAFE,WEBBER STREET,EROMANGA QLD,QLD,4480,Remote,Other Remote,-26.66879,143.26779
436840,ETON LPO,LPO,OPEN,,2 PROSPECT STREET,ETON QLD,QLD,4741,Rural,Other Rural,-21.263404,148.975493
436867,EUDLO LPO,LPO,OPEN,,7 ROSEBED STREET,EUDLO QLD,QLD,4554,Rural,Other Rural,-26.72561,152.95794
436891,EULO CPA,CPA,OPEN,EULO GENERAL STORE,6 LEO STREET,EULO QLD,QLD,4491,Remote,Other Remote,-28.16077,145.04508
436904,EUMUNDI LPO,LPO,OPEN,,71 MEMORIAL DRIVE,EUMUNDI QLD,QLD,4562,Rural,Other Rural,-26.477313,152.952359
436955,EVERTON PARK POST SHOP,RP,OPEN,,SHOP 22D 803 STAFFORD ROAD,EVERTON PARK QLD,QLD,4053,Metro,Capital,-27.4069,152.99205
437034,FERNVALE LPO,LPO,OPEN,,1472 BRISBANE VALLEY HIGHWAY,FERNVALE QLD,QLD,4306,Rural,Other Rural,-27.455764,152.653382
437042,FINCH HATTON LPO,LPO,OPEN,,7 ANZAC PARADE,FINCH HATTON QLD,QLD,4756,Rural,Other Rural,-21.140526,148.630781
437093,FOREST HILL LPO,LPO,OPEN,,40 VICTORIA STREET,FOREST HILL QLD,QLD,4342,Rural,Other Rural,-27.58998,152.35662
437149,FORTITUDE VALLEY POST SHOP,RP,OPEN,,306 WICKHAM STREET,FORTITUDE VALLEY QLD,QLD,4006,Metro,Capital,-27.456173,153.034552
437157,FRESHWATER LPO,LPO,OPEN,,227 KAMERUNGA ROAD,FRESHWATER QLD,QLD,4870,Rural,Large Rural,-16.88007,145.71215
437165,RUNCORN LPO,LPO,OPEN,WARRIGAL SQUARE SHOPPING CENTRE,SHOP 1 261 WARRIGAL ROAD,EIGHT MILE PLAINS QLD,QLD,4113,Metro,Capital,-27.58841,153.08512
437173,FRENCHVILLE LPO,LPO,OPEN,,SHOP 6 378 DEAN STREET,FRENCHVILLE QLD,QLD,4701,Rural,Large Rural,-23.34734,150.53745
437210,GARBUTT POST SHOP,RP,OPEN,DOMAIN CENTRAL BUILDING G,SHOP 8 103 DUCKWORTH STREET,GARBUTT QLD,QLD,4814,Metro,Other Metro,-19.27408,146.75952
437288,GATTON POST SHOP,RP,OPEN,,44 CRESCENT STREET,GATTON QLD,QLD,4343,Rural,Other Rural,-27.55561,152.27846
437384,GEORGETOWN LPO,LPO,OPEN,,LOT 115 ST GEORGE STREET,GEORGETOWN QLD,QLD,4871,Remote,Other Remote,-18.29201,143.54951
437405,GIN GIN LPO,LPO,OPEN,,82 MULGRAVE STREET,GIN GIN QLD,QLD,4671,Rural,Other Rural,-24.99342,151.96024
437448,GIRU LPO,LPO,OPEN,,14 CAREY STREET,GIRU QLD,QLD,4809,Rural,Other Rural,-19.51395,147.1049
437456,GLADSTONE POST SHOP,RP,OPEN,VALLEY SHOPPING CENTRE,SHOP 4B 190 GOONDOON STREET,GLADSTONE QLD,QLD,4680,Rural,Small Rural,-23.84792,151.25893
437464,GLADSTONE SOUTH LPO,LPO,OPEN,,SHOP 6 121 TOOLOOA STREET,GLADSTONE QLD,QLD,4680,Rural,Small Rural,-23.85751,151.26947
437501,GLASS HOUSE MOUNTAINS LPO,LPO,OPEN,,SHOP 1 11 BRUCE PARADE,GLASS HOUSE MOUNTAINS QLD,QLD,4518,Rural,Other Rural,-26.897693,152.958095
437528,GLEN APLIN CPA,CPA,OPEN,,27391 NEW ENGLAND HIGHWAY,GLEN APLIN QLD,QLD,4381,Rural,Other Rural,-28.74179,151.87619
437536,GLENMORGAN CPA,CPA,OPEN,,16 CLIVE STREET,GLENMORGAN QLD,QLD,4423,Remote,Other Remote,-27.24792249,149.6759105
437552,GLENORE GROVE CPA,CPA,OPEN,GLENORE GROVE STORE,6 BRIGHTVIEW ROAD,GLENORE GROVE QLD,QLD,4342,Rural,Other Rural,-27.52171,152.40025
437579,GOLDEN BEACH LPO,LPO,OPEN,,SHOP 4 44 LANDSBOROUGH PARADE,GOLDEN BEACH QLD,QLD,4551,Rural,Small Rural,-26.821408,153.11995
437595,GAILES LPO,LPO,OPEN,GAILES SHOPPING CENTRE,SHOP 6 65 OLD LOGAN ROAD,GAILES QLD,QLD,4300,Metro,Capital,-27.61084,152.91581
437624,GOOMBUNGEE LPO,LPO,OPEN,,119 MOCATTA STREET,GOOMBUNGEE QLD,QLD,4354,Rural,Other Rural,-27.30732,151.85116
437632,GOOMERI LPO,LPO,OPEN,,26 BOONARA STREET,GOOMERI QLD,QLD,4601,Rural,Other Rural,-26.182293,152.069469
437675,GOONDIWINDI POST SHOP,RP,OPEN,,102 MARSHALL STREET,GOONDIWINDI QLD,QLD,4390,Rural,Other Rural,-28.54703,150.3076
437683,GOOVIGEN LPO,LPO,OPEN,,2 STANLEY STREET,GOOVIGEN QLD,QLD,4702,Rural,Other Rural,-24.14704,150.28456
437739,GRACEMERE LPO,LPO,OPEN,GRACEMERE SHOPPING WORLD,SHOP 16 1-19 MCLAUGHLIN STREET,GRACEMERE QLD,QLD,4702,Rural,Other Rural,-23.43644,150.45545
437755,GRACEVILLE EAST LPO,LPO,OPEN,,SHOP 4 286 OXLEY ROAD,GRACEVILLE QLD,QLD,4075,Metro,Capital,-27.52402,152.98068
437771,GRANGE LPO,LPO,OPEN,,64 THOMAS STREET,GRANGE QLD,QLD,4051,Metro,Capital,-27.42611,153.01464
437798,GRANTHAM CPA,CPA,OPEN,GRANTHAM COMMUNITY STORE,26 ANZAC AVENUE,GRANTHAM QLD,QLD,4347,Rural,Other Rural,-27.57545,152.20426
437819,GREENMOUNT CPA,CPA,OPEN,,15 RAMSAY STREET,GREENMOUNT QLD,QLD,4359,Rural,Other Rural,-27.786861,151.905134
437835,GREENSLOPES LPO,LPO,OPEN,GREENSLOPES MALL,SHOP 37 700 LOGAN ROAD,GREENSLOPES QLD,QLD,4120,Metro,Capital,-27.512263,153.053295
437894,VINCENT LPO,LPO,OPEN,VINCENT SHOPPING CENTRE,SHOP 12 249 FULHAM ROAD,VINCENT QLD,QLD,4814,Metro,Other Metro,-19.28793,146.76249
437907,GUMDALE LPO,LPO,OPEN,,681 NEW CLEVELAND ROAD,GUMDALE QLD,QLD,4154,Metro,Capital,-27.49101,153.15244
437931,GUNALDA LPO,LPO,OPEN,,41 BALKIN STREET,GUNALDA QLD,QLD,4570,Rural,Other Rural,-25.994273,152.563517
437958,GUNUNA LPO,LPO,OPEN,,MUKUKIYA STREET,WELLESLEY ISLANDS QLD,QLD,4892,Remote,Other Remote,-16.66584,139.17726
437974,GYMPIE POST SHOP,RP,OPEN,,10-12 MARY STREET,GYMPIE QLD,QLD,4570,Rural,Small Rural,-26.18981,152.66144
438045,HALIFAX LPO,LPO,OPEN,,31-33 MACROSSAN STREET,HALIFAX QLD,QLD,4850,Rural,Other Rural,-18.58009,146.28488
438088,HAMILTON CENTRAL POST SHOP,RP,OPEN,,11 RACECOURSE ROAD,HAMILTON QLD,QLD,4007,Metro,Capital,-27.43921,153.06434
438096,HAMILTON ISLAND LPO,LPO,OPEN,,CARE PO,HAMILTON ISLAND QLD,QLD,4803,Rural,Other Rural,-20.35146,148.96635
438109,HARLAXTON LPO,LPO,OPEN,,SHOP 3 1-3 GRIFFITHS STREET,HARLAXTON QLD,QLD,4350,Rural,Large Rural,-27.529429,151.95534
438141,HARRISVILLE LPO,LPO,OPEN,,26 QUEEN STREET,HARRISVILLE QLD,QLD,4307,Rural,Other Rural,-27.81131,152.66805
438168,HEBEL CPA,CPA,OPEN,HEBEL STORE,31-33 WILLIAM STREET,HEBEL QLD,QLD,4486,Remote,Other Remote,-28.971594,147.795992
